Texteingaben : Proben-beschriftung;"dpp-PUL6-5"
Allgemein : Startdatum;16.08.2018 16:37:44
Abmessung : Querschnitt;3,45000;mm^2

Zeit;Traversenweg;Last;Dehnung 1;Zugspannung
(sec);(mm);(kN);(%);(MPa)
60,24200;1,0040;2,881;0,50237;835,03
60,34200;1,0056;2,884;0,52013;835,97
60,44200;1,0074;2,889;0,48570;837,49
60,54200;1,0092;2,894;0,43279;838,82
60,64200;1,0107;2,899;0,38609;840,43
60,74200;1,0124;2,906;-3,46643;842,34
60,84200;1,0140;2,912;-3,97883;844,18
60,94200;1,0155;2,919;-4,18129;846,13
61,04200;1,0173;2,929;-3,93029;849,12
61,14200;1,0192;2,939;-4,08637;851,78
61,24200;1,0208;2,942;-5,08802;852,89
61,34200;1,0224;2,949;-4,68340;854,93
61,44200;1,0240;2,954;-5,29969;856,13
61,54200;1,0256;2,957;-5,26278;857,24
61,64200;1,0272;2,961;-3,92409;858,32
61,74200;1,0291;2,965;-4,49364;859,48
61,84200;1,0308;2,968;-3,37230;860,21
61,94200;1,0324;2,970;-4,87673;860,87
62,04200;1,0341;2,971;-4,54091;861,15
62,14200;1,0356;2,972;-4,88580;861,46
62,24200;1,0372;2,973;-4,26262;861,73
62,34200;1,0390;2,974;-3,85886;861,97
62,44200;1,0408;2,974;-4,65397;862,02
62,54200;1,0425;2,974;-4,41466;862,12
62,64200;1,0441;2,975;-4,58837;862,20
62,74200;1,0457;2,975;-4,67042;862,26
62,84200;1,0473;2,975;-4,24312;862,41
62,94200;1,0489;2,975;-4,20219;862,42
63,04200;1,0509;2,976;-4,14335;862,63
63,14200;1,0525;2,976;-4,31268;862,75
63,24200;1,0541;2,977;-4,17129;862,85
63,34200;1,0557;2,978;-4,07715;863,08
63,44200;1,0573;2,978;-4,18780;863,20
63,54200;1,0589;2,979;-3,69518;863,56
63,64200;1,0607;2,980;-3,57443;863,82
63,74200;1,0625;2,982;-4,21938;864,23
63,84200;1,0641;2,983;-4,39939;864,57
63,94200;1,0657;2,984;-4,27115;864,93
64,04200;1,0674;2,987;-4,41290;865,89
64,14200;1,0690;2,989;-4,51925;866,42
64,24200;1,0706;2,993;-4,11364;867,48
64,34200;1,0724;2,997;-4,26739;868,70
64,44200;1,0741;3,000;-4,29569;869,57
64,54200;1,0758;3,004;-4,24796;870,77
64,64200;1,0774;3,011;-4,20220;872,65
64,74200;1,0790;3,016;-4,19929;874,33
64,84200;1,0805;3,021;-4,22969;875,55
64,94200;1,0823;3,031;-4,27045;878,42
65,04200;1,0842;3,039;-4,23357;880,89
65,14200;1,0858;3,048;-4,22185;883,38
65,24200;1,0873;3,055;-4,22999;885,50
65,34200;1,0890;3,062;-4,26633;887,58
65,44200;1,0906;3,070;-4,24608;889,81
65,54200;1,0923;3,080;-4,22350;892,67
65,64200;1,0942;3,085;-4,23600;894,13
65,74200;1,0959;3,092;-4,23961;896,12
65,84200;1,0974;3,098;-4,24586;897,87
65,94200;1,0991;3,104;-4,23670;899,81
66,04200;1,1007;3,109;-4,24132;901,27
66,14200;1,1022;3,112;-4,24757;902,04
66,24200;1,1040;3,118;-4,24253;903,78
66,34200;1,1058;3,122;-4,23438;904,97
66,44200;1,1074;3,126;-4,24049;906,04
66,54200;1,1091;3,129;-4,24835;907,03
66,64200;1,1107;3,134;-4,24267;908,40
66,74200;1,1122;3,139;-4,23516;909,94
66,84200;1,1140;3,144;-4,24139;911,44
66,94200;1,1158;3,152;-4,24686;913,74
67,04200;1,1175;3,161;-4,24195;916,11
67,14200;1,1190;3,167;-4,23627;918,12
67,24200;1,1208;3,175;-4,24179;920,26
67,34200;1,1223;3,183;-4,24663;922,73
67,44200;1,1239;3,193;-4,24143;925,50
67,54200;1,1258;3,205;-4,23680;928,99
67,64200;1,1275;3,210;-4,24246;930,47
67,74200;1,1291;3,218;-4,24597;932,86
67,84200;1,1308;3,229;-4,24130;936,07
67,94200;1,1323;3,237;-4,23732;938,35
68,04200;1,1338;3,243;-4,24300;940,03
68,14200;1,1356;3,250;-4,24556;942,02
68,24200;1,1375;3,256;-4,24117;943,69
68,34200;1,1391;3,258;-4,23814;944,46
68,44200;1,1408;3,265;-4,24329;946,50
68,54200;1,1424;3,270;-4,24505;947,72
68,64200;1,1439;3,273;-4,24090;948,76
68,74200;1,1456;3,277;-4,23904;949,75
68,84200;1,1474;3,280;-4,24338;950,80
68,94200;1,1492;3,284;-4,24478;951,74
69,04200;1,1507;3,288;-4,24068;952,97
69,14200;1,1524;3,291;-4,23968;953,89
69,24200;1,1539;3,296;-4,24369;955,22
69,34200;1,1555;3,296;-4,24455;955,41
69,44200;1,1573;3,300;-4,24054;956,66
69,54200;1,1592;3,304;-4,24019;957,76
69,64200;1,1607;3,308;-4,24406;958,86
69,74200;1,1624;3,311;-4,24414;959,69
69,84200;1,1641;3,313;-4,24026;960,34
69,94200;1,1656;3,317;-4,24053;961,53
70,04200;1,1673;3,320;-4,24461;962,46
70,14200;1,1691;3,323;-4,24385;963,24
70,24200;1,1708;3,327;-4,24035;964,33
70,34200;1,1724;3,329;-4,24099;965,05
70,44200;1,1740;3,331;-4,24468;965,43
70,54200;1,1755;3,332;-4,24341;965,75
70,64200;1,1772;3,335;-4,24015;966,54
70,74200;1,1790;3,337;-4,24126;967,27
70,84200;1,1808;3,340;-4,24493;968,05
70,94200;1,1824;3,342;-4,24320;968,59
71,04200;1,1841;3,345;-4,24037;969,63
71,14200;1,1857;3,348;-4,24184;970,33
71,24200;1,1872;3,351;-4,24487;971,22
71,34200;1,1890;3,354;-4,24289;972,22
71,44200;1,1909;3,361;-4,24046;974,23
71,54200;1,1924;3,364;-4,24223;974,97
71,64200;1,1941;3,367;-4,24457;975,94
71,74200;1,1958;3,373;-4,24240;977,60
71,84200;1,1973;3,379;-4,24083;979,30
71,94200;1,1989;3,381;-4,24281;980,00
72,04200;1,2007;3,387;-4,24415;981,87
72,14200;1,2025;3,389;-4,24194;982,29
72,24200;1,2041;3,393;-4,24132;983,53
72,34200;1,2057;3,396;-4,24334;984,28
72,44200;1,2073;3,397;-4,24400;984,70
72,54200;1,2089;3,399;-4,24189;985,34
72,64200;1,2107;3,401;-4,24178;985,85
72,74200;1,2125;3,404;-4,24354;986,68
72,84200;1,2142;3,407;-4,24376;987,65
72,94200;1,2157;3,410;-4,24157;988,48
73,04200;1,2174;3,413;-4,24201;989,17
73,14200;1,2189;3,417;-4,24360;990,42
73,24200;1,2206;3,424;-4,24367;992,44
73,34200;1,2225;3,428;-4,24179;993,72
73,44200;1,2242;3,433;-4,24219;995,08
73,54200;1,2257;3,437;-4,24359;996,28
73,64200;1,2273;3,442;-4,24348;997,82
73,74200;1,2290;3,450;-4,24203;999,90
73,84200;1,2305;3,452;-4,24242;1000,49
73,94200;1,2323;3,455;-4,24348;1001,56
74,04200;1,2342;3,461;-4,24330;1003,22
74,14200;1,2358;3,466;-4,24230;1004,62
74,24200;1,2374;3,470;-4,24261;1005,76
74,34200;1,2391;3,473;-4,24342;1006,68
74,44200;1,2406;3,479;-4,24325;1008,45
74,54200;1,2423;3,484;-4,24247;1009,97
74,64200;1,2441;3,489;-4,24276;1011,24
74,74200;1,2458;3,497;-4,24311;1013,71
74,84200;1,2474;3,504;-4,24321;1015,59
74,94200;1,2491;3,511;-4,24255;1017,56
75,04200;1,2506;3,515;-4,24287;1018,76
75,14200;1,2521;3,523;-4,24327;1021,08
75,24200;1,2540;3,531;-4,24322;1023,47
75,34200;1,2559;3,540;-4,24263;1026,08
75,44200;1,2574;3,544;-4,24293;1027,37
75,54200;1,2590;3,550;-4,24337;1028,97
75,64200;1,2607;3,554;-4,24315;1030,06
75,74200;1,2622;3,559;-4,24248;1031,55
75,84200;1,2640;3,563;-4,24298;1032,63
75,94200;1,2658;3,570;-4,24343;1034,69
76,04200;1,2675;3,573;-4,24328;1035,78
76,14200;1,2691;3,576;-4,24234;1036,56
76,24200;1,2707;3,580;-4,24298;1037,73
76,34200;1,2722;3,583;-4,24394;1038,47
76,44200;1,2739;3,585;-4,24327;1039,20
76,54200;1,2757;3,590;-4,24229;1040,58
76,64200;1,2775;3,593;-4,24310;1041,36
76,74200;1,2790;3,596;-4,24388;1042,30
76,84200;1,2807;3,598;-4,24320;1042,91
76,94200;1,2823;3,602;-4,24229;1044,09
77,04200;1,2839;3,604;-4,24320;1044,74
77,14200;1,2856;3,606;-4,24394;1045,16
77,24200;1,2875;3,608;-4,24323;1045,89
77,34200;1,2891;3,611;-4,24239;1046,63
77,44200;1,2907;3,613;-4,24338;1047,30
77,54200;1,2924;3,617;-4,24377;1048,36
77,64200;1,2940;3,620;-4,24299;1049,17
77,74200;1,2956;3,620;-4,24256;1049,24
77,84200;1,2974;3,625;-4,24364;1050,65
77,94200;1,2992;3,629;-4,24360;1051,94
78,04200;1,3008;3,633;-4,24285;1053,18
78,14200;1,3024;3,638;-4,24299;1054,51
78,24200;1,3040;3,642;-4,24396;1055,78
78,34200;1,3056;3,649;-4,24337;1057,57
78,44200;1,3073;3,653;-4,24274;1058,73
78,54200;1,3092;3,661;-4,24323;1061,22
78,64200;1,3109;3,665;-4,24401;1062,20
78,74200;1,3124;3,672;-4,24332;1064,49
78,84200;1,3141;3,678;-4,24277;1066,15
78,94200;1,3157;3,688;-4,24344;1069,02
79,04200;1,3172;3,693;-4,24421;1070,43
79,14200;1,3190;3,701;-4,24314;1072,69
79,24200;1,3208;3,713;-4,24283;1076,09
79,34200;1,3224;3,720;-4,24353;1078,40
79,44200;1,3240;3,725;-4,24396;1079,79
79,54200;1,3257;3,733;-4,24312;1082,14
79,64200;1,3273;3,742;-4,24303;1084,51
79,74200;1,3290;3,746;-4,24360;1085,92
79,84200;1,3308;3,754;-4,24375;1088,14
79,94200;1,3325;3,763;-4,24319;1090,63
80,04200;1,3341;3,763;-4,24325;1090,78
80,14200;1,3357;3,769;-4,24362;1092,60
80,24200;1,3373;3,772;-4,24369;1093,34
80,34200;1,3389;3,775;-4,24326;1094,10
80,44200;1,3408;3,780;-4,24368;1095,51
80,54200;1,3425;3,781;-4,24360;1095,97
80,64200;1,3441;3,784;-4,24336;1096,89
80,74200;1,3456;3,790;-4,24330;1098,49
80,84200;1,3473;3,795;-4,24388;1099,86
80,94200;1,3489;3,798;-4,24356;1100,74
81,04200;1,3506;3,804;-4,24336;1102,60
81,14200;1,3525;3,812;-4,24341;1104,87
81,24200;1,3541;3,816;-4,24393;1105,95
81,34200;1,3557;3,822;-4,24354;1107,84
81,44200;1,3574;3,833;-4,24346;1110,90
81,54200;1,3589;3,836;-4,24355;1111,91
81,64200;1,3606;3,841;-4,24382;1113,20
81,74200;1,3624;3,849;-4,24359;1115,56
81,84200;1,3642;3,852;-4,24354;1116,50
81,94200;1,3657;3,856;-4,24367;1117,78
82,04200;1,3674;3,859;-4,24376;1118,63
82,14200;1,3690;3,861;-4,24343;1119,10
82,24200;1,3705;3,865;-4,24386;1120,24
82,34200;1,3723;3,866;-4,24383;1120,66
82,44200;1,3742;3,869;-4,24351;1121,42
82,54200;1,3758;3,870;-4,24341;1121,71
82,64200;1,3774;3,872;-4,24402;1122,29
82,74200;1,3790;3,872;-4,24377;1122,44
82,84200;1,3806;3,874;-4,24349;1122,82
82,94200;1,3823;3,874;-4,24347;1122,92
83,04200;1,3841;3,875;-4,24410;1123,16
83,14200;1,3858;3,875;-4,24383;1123,28
83,24200;1,3874;3,876;-4,24343;1123,51
83,34200;1,3891;3,877;-4,24350;1123,65
83,44200;1,3906;3,877;-4,24407;1123,77
83,54200;1,3922;3,878;-4,24383;1124,06
83,64200;1,3940;3,879;-4,24350;1124,25
83,74200;1,3959;3,880;-4,24379;1124,58
83,84200;1,3974;3,881;-4,24406;1124,85
83,94200;1,3991;3,882;-4,24356;1125,17
84,04200;1,4007;3,883;-4,24363;1125,40
84,14200;1,4023;3,885;-4,24396;1126,05
84,24200;1,4039;3,886;-4,24394;1126,38
84,34200;1,4058;3,888;-4,24346;1127,03
84,44200;1,4075;3,890;-4,24379;1127,52
84,54200;1,4091;3,894;-4,24420;1128,76
84,64200;1,4107;3,896;-4,24391;1129,26
84,74200;1,4123;3,898;-4,24323;1129,75
84,84200;1,4139;3,900;-4,24394;1130,48
84,94200;1,4157;3,906;-4,24433;1132,27
85,04200;1,4175;3,913;-4,24381;1134,09
85,14200;1,4191;3,916;-4,24336;1134,99
85,24200;1,4207;3,923;-4,24412;1137,01
85,34200;1,4224;3,930;-4,24425;1139,11
85,44200;1,4239;3,938;-4,24374;1141,39
85,54200;1,4256;3,945;-4,24342;1143,46
85,64200;1,4275;3,953;-4,24418;1145,68
85,74200;1,4292;3,963;-4,24411;1148,70
85,84200;1,4308;3,971;-4,24377;1151,04
85,94200;1,4324;3,977;-4,24362;1152,83
86,04200;1,4340;3,981;-4,24431;1153,99
86,14200;1,4355;3,989;-4,24385;1156,33
86,24200;1,4374;3,997;-4,24370;1158,45
86,34200;1,4392;4,001;-4,24391;1159,82
86,44200;1,4407;4,008;-4,24436;1161,88
86,54200;1,4423;4,016;-4,24361;1164,19
86,64200;1,4440;4,020;-4,24379;1165,14
86,74200;1,4456;4,022;-4,24425;1165,90
86,84200;1,4473;4,028;-4,24438;1167,48
86,94200;1,4491;4,036;-4,24351;1169,91
87,04200;1,4508;4,039;-4,24368;1170,64
87,14200;1,4524;4,045;-4,24428;1172,46
87,24200;1,4541;4,051;-4,24442;1174,27
87,34200;1,4557;4,059;-4,24349;1176,50
87,44200;1,4572;4,063;-4,24378;1177,79
87,54200;1,4591;4,073;-4,24431;1180,56
87,64200;1,4609;4,079;-4,24419;1182,37
87,74200;1,4624;4,084;-4,24373;1183,74
87,84200;1,4640;4,089;-4,24399;1185,25
87,94200;1,4656;4,095;-4,24416;1186,94
88,04200;1,4672;4,102;-4,24409;1188,98
88,14200;1,4690;4,106;-4,24373;1190,06
88,24200;1,4708;4,110;-4,24418;1191,36
88,34200;1,4725;4,117;-4,24394;1193,22
88,44200;1,4741;4,124;-4,24392;1195,28
88,54200;1,4757;4,129;-4,24403;1196,81
88,64200;1,4772;4,134;-4,24445;1198,13
88,74200;1,4789;4,139;-4,24388;1199,73
88,84200;1,4808;4,147;-4,24391;1202,01
88,94200;1,4825;4,154;-4,24412;1204,18
89,04200;1,4841;4,167;-4,24445;1207,81
89,14200;1,4858;4,170;-4,24373;1208,56
89,24200;1,4873;4,179;-4,24397;1211,18
89,34200;1,4888;4,185;-4,24428;1212,90
89,44200;1,4906;4,194;-4,24449;1215,61
89,54200;1,4925;4,204;-4,24375;1218,47
89,64200;1,4941;4,209;-4,24391;1219,98
89,74200;1,4957;4,214;-4,24430;1221,50
89,84200;1,4974;4,221;-4,24434;1223,42
89,94200;1,4989;4,223;-4,24387;1224,19
90,04200;1,5006;4,227;-4,24429;1225,16
90,14200;1,5025;4,231;-4,24429;1226,32
90,24200;1,5042;4,234;-4,24410;1227,11
90,34200;1,5057;4,237;-4,24393;1227,97
90,44200;1,5074;4,238;-4,24443;1228,38
90,54200;1,5089;4,239;-4,24434;1228,65
90,64200;1,5105;4,240;-4,24391;1228,92
90,74200;1,5124;4,241;-4,24407;1229,39
90,84200;1,5142;4,243;-4,24472;1229,81
90,94200;1,5157;4,244;-4,24424;1230,18
91,04200;1,5174;4,244;-4,24399;1230,27
91,14200;1,5190;4,245;-4,24406;1230,47
91,24200;1,5206;4,246;-4,24474;1230,66
91,34200;1,5223;4,246;-4,24416;1230,69
91,44200;1,5241;4,247;-4,24385;1230,97
91,54200;1,5258;4,247;-4,24427;1230,94
91,64200;1,5274;4,247;-4,24465;1231,14
91,74200;1,5291;4,248;-4,24416;1231,32
91,84200;1,5307;4,248;-4,24414;1231,44
91,94200;1,5323;4,249;-4,24430;1231,65
92,04200;1,5340;4,250;-4,24432;1231,92
92,14200;1,5358;4,250;-4,24410;1232,03
92,24200;1,5374;4,252;-4,24454;1232,39
92,34200;1,5391;4,253;-4,24430;1232,84
92,44200;1,5406;4,254;-4,24428;1233,13
92,54200;1,5422;4,256;-4,24411;1233,50
92,64200;1,5440;4,258;-4,24471;1234,13
92,74200;1,5459;4,259;-4,24432;1234,59
92,84200;1,5475;4,262;-4,24411;1235,47
92,94200;1,5491;4,264;-4,24416;1236,02
93,04200;1,5507;4,268;-4,24484;1237,24
93,14200;1,5523;4,271;-4,24432;1238,05
93,24200;1,5539;4,277;-4,24406;1239,84
93,34200;1,5557;4,281;-4,24422;1240,83
93,44200;1,5575;4,287;-4,24474;1242,63
93,54200;1,5591;4,295;-4,24434;1244,90
93,64200;1,5607;4,298;-4,24416;1245,79
93,74200;1,5623;4,304;-4,24440;1247,48
93,84200;1,5639;4,312;-4,24464;1249,81
93,94200;1,5657;4,318;-4,24415;1251,51
94,04200;1,5675;4,325;-4,24441;1253,74
94,14200;1,5691;4,332;-4,24457;1255,66
94,24200;1,5707;4,336;-4,24460;1256,88
94,34200;1,5724;4,341;-4,24398;1258,34
94,44200;1,5740;4,346;-4,24451;1259,85
94,54200;1,5756;4,348;-4,24492;1260,23
94,64200;1,5775;4,353;-4,24439;1261,62
94,74200;1,5792;4,356;-4,24376;1262,47
94,84200;1,5808;4,360;-4,24462;1263,77
94,94200;1,5824;4,363;-4,24498;1264,55
95,04200;1,5840;4,369;-4,24433;1266,28
95,14200;1,5855;4,373;-4,24371;1267,65
95,24200;1,5873;4,381;-4,24474;1269,79
95,34200;1,5891;4,387;-4,24493;1271,70
95,44200;1,5908;4,397;-4,24406;1274,49
95,54200;1,5924;4,401;-4,24388;1275,78
95,64200;1,5941;4,411;-4,24485;1278,41
95,74200;1,5956;4,418;-4,24465;1280,66
95,84200;1,5972;4,428;-4,24439;1283,48
95,94200;1,5991;4,435;-4,24408;1285,51
96,04200;1,6009;4,444;-4,24485;1288,04
96,14200;1,6024;4,449;-4,24451;1289,58
96,24200;1,6040;4,454;-4,24427;1291,08
96,34200;1,6056;4,460;-4,24446;1292,71
96,44200;1,6072;4,465;-4,24478;1294,21
96,54200;1,6089;4,470;-4,24430;1295,58
96,64200;1,6108;4,475;-4,24432;1297,03
96,74200;1,6124;4,478;-4,24465;1297,95
96,84200;1,6141;4,483;-4,24483;1299,28
96,94200;1,6157;4,487;-4,24408;1300,63
97,04200;1,6173;4,492;-4,24438;1302,15
97,14200;1,6190;4,495;-4,24475;1302,89
97,24200;1,6207;4,499;-4,24481;1303,97
97,34200;1,6225;4,503;-4,24412;1305,17
97,44200;1,6241;4,507;-4,24445;1306,48
97,54200;1,6258;4,511;-4,24481;1307,41
97,64200;1,6273;4,514;-4,24475;1308,45
97,74200;1,6288;4,518;-4,24416;1309,54
97,84200;1,6307;4,520;-4,24459;1310,12
97,94200;1,6326;4,525;-4,24467;1311,54
98,04200;1,6340;4,528;-4,24457;1312,33
98,14200;1,6357;4,530;-4,24447;1313,17
98,24200;1,6373;4,533;-4,24473;1313,98
98,34200;1,6389;4,536;-4,24453;1314,84
98,44200;1,6406;4,539;-4,24445;1315,54
98,54200;1,6425;4,541;-4,24454;1316,27
98,64200;1,6441;4,544;-4,24492;1317,18
98,74200;1,6457;4,547;-4,24438;1317,85
98,84200;1,6474;4,550;-4,24441;1318,78
98,94200;1,6490;4,551;-4,24467;1319,24
99,04200;1,6506;4,554;-4,24489;1320,14
99,14200;1,6524;4,558;-4,24429;1321,06
99,24200;1,6542;4,560;-4,24444;1321,82
99,34200;1,6557;4,564;-4,24464;1323,03
99,44200;1,6574;4,567;-4,24486;1323,63
99,54200;1,6590;4,575;-4,24433;1326,09
99,64200;1,6606;4,576;-4,24459;1326,25
99,74200;1,6623;4,584;-4,24472;1328,74
99,84200;1,6642;4,590;-4,24478;1330,42
99,94200;1,6658;4,595;-4,24449;1331,75
100,04200;1,6674;4,603;-4,24479;1334,07
100,14200;1,6690;4,611;-4,24456;1336,44
100,24200;1,6706;4,612;-4,24454;1336,88
100,34200;1,6722;4,624;-4,24453;1340,25
100,44200;1,6741;4,630;-4,24496;1341,90
100,54200;1,6759;4,634;-4,24440;1343,30
100,64200;1,6774;4,642;-4,24431;1345,41
100,74200;1,6790;4,646;-4,24469;1346,63
100,84200;1,6807;4,652;-4,24507;1348,38
100,94200;1,6822;4,655;-4,24440;1349,14
101,04200;1,6840;4,660;-4,24437;1350,63
101,14200;1,6858;4,663;-4,24481;1351,58
101,24200;1,6875;4,667;-4,24511;1352,71
101,34200;1,6891;4,671;-4,24432;1353,85
101,44200;1,6908;4,674;-4,24453;1354,81
101,54200;1,6923;4,678;-4,24486;1356,05
101,64200;1,6939;4,681;-4,24481;1356,85
101,74200;1,6958;4,685;-4,24430;1357,83
101,84200;1,6975;4,690;-4,24483;1359,42
101,94200;1,6991;4,693;-4,24488;1360,31
102,04200;1,7007;4,699;-4,24470;1362,12
102,14200;1,7023;4,703;-4,24429;1363,14
102,24200;1,7039;4,705;-4,24503;1363,67
102,34200;1,7056;4,711;-4,24506;1365,49
102,44200;1,7074;4,713;-4,24447;1366,10
102,54200;1,7092;4,716;-4,24441;1366,90
102,64200;1,7108;4,718;-4,24511;1367,64
102,74200;1,7124;4,722;-4,24499;1368,63
102,84200;1,7139;4,723;-4,24431;1368,93
102,94200;1,7156;4,725;-4,24439;1369,50
103,04200;1,7175;4,726;-4,24535;1369,85
103,14200;1,7192;4,728;-4,24505;1370,49
103,24200;1,7207;4,731;-4,24427;1371,21
103,34200;1,7224;4,733;-4,24451;1371,77
103,44200;1,7240;4,735;-4,24534;1372,34
103,54200;1,7255;4,738;-4,24492;1373,39
103,64200;1,7273;4,742;-4,24438;1374,57
103,74200;1,7292;4,747;-4,24469;1375,80
103,84200;1,7308;4,749;-4,24526;1376,64
103,94200;1,7324;4,754;-4,24469;1377,95
104,04200;1,7340;4,760;-4,24451;1379,85
104,14200;1,7356;4,763;-4,24494;1380,53
104,24200;1,7373;4,767;-4,24506;1381,82
104,34200;1,7391;4,771;-4,24449;1382,81
104,44200;1,7408;4,776;-4,24472;1384,26
104,54200;1,7424;4,775;-4,24521;1384,20
104,64200;1,7441;4,780;-4,24487;1385,49
104,74200;1,7457;4,782;-4,24422;1386,14
104,84200;1,7473;4,784;-4,24485;1386,55
104,94200;1,7490;4,786;-4,24530;1387,13
105,04200;1,7509;4,789;-4,24485;1388,06
105,14200;1,7524;4,790;-4,24428;1388,54
105,24200;1,7540;4,793;-4,24486;1389,15
105,34201;1,7556;4,793;-4,24515;1389,15
105,44201;1,7572;4,796;-4,24476;1390,09
105,54201;1,7589;4,801;-4,24449;1391,49
105,64201;1,7608;4,803;-4,24496;1392,23
105,74201;1,7625;4,804;-4,24504;1392,39
105,84201;1,7641;4,806;-4,24476;1392,92
105,94201;1,7657;4,810;-4,24471;1394,16
106,04201;1,7673;4,813;-4,24504;1395,01
106,14201;1,7689;4,817;-4,24486;1396,17
106,24201;1,7707;4,821;-4,24474;1397,35
106,34201;1,7725;4,825;-4,24481;1398,68
106,44201;1,7740;4,830;-4,24505;1400,01
106,54201;1,7757;4,836;-4,24455;1401,79
106,64201;1,7773;4,840;-4,24474;1402,95
106,74201;1,7789;4,847;-4,24501;1404,91
106,84201;1,7806;4,850;-4,24506;1405,81
106,94201;1,7825;4,858;-4,24453;1408,07
107,04201;1,7842;4,862;-4,24472;1409,28
107,14201;1,7858;4,869;-4,24511;1411,37
107,24201;1,7873;4,870;-4,24512;1411,73
107,34201;1,7889;4,875;-4,24451;1412,93
107,44201;1,7905;4,881;-4,24488;1414,65
107,54201;1,7924;4,887;-4,24508;1416,44
107,64201;1,7942;4,891;-4,24495;1417,65
107,74201;1,7957;4,895;-4,24471;1418,89
107,84201;1,7973;4,899;-4,24505;1419,94
107,94201;1,7989;4,901;-4,24496;1420,44
108,04201;1,8005;4,906;-4,24495;1421,89
108,14201;1,8023;4,911;-4,24474;1423,39
108,24201;1,8042;4,919;-4,24517;1425,72
108,34201;1,8058;4,920;-4,24483;1426,18
108,44201;1,8074;4,930;-4,24473;1428,86
108,54201;1,8091;4,937;-4,24505;1430,92
108,64201;1,8106;4,942;-4,24530;1432,59
108,74201;1,8123;4,948;-4,24463;1434,18
108,84201;1,8141;4,956;-4,24470;1436,48
108,94201;1,8158;4,966;-4,24512;1439,34
109,04201;1,8175;4,970;-4,24531;1440,52
109,14201;1,8191;4,977;-4,24469;1442,66
109,24201;1,8207;4,983;-4,24482;1444,30
109,34201;1,8222;4,988;-4,24530;1445,89
109,44201;1,8240;4,994;-4,24521;1447,54
109,54201;1,8258;4,999;-4,24461;1448,97
109,64201;1,8274;5,006;-4,24486;1451,07
109,74201;1,8290;5,010;-4,24518;1452,19
109,84201;1,8308;5,016;-4,24515;1454,02
109,94201;1,8322;5,019;-4,24461;1454,92
110,04201;1,8340;5,027;-4,24505;1456,97
110,14201;1,8358;5,033;-4,24511;1458,76
110,24201;1,8375;5,040;-4,24487;1461,01
110,34201;1,8391;5,048;-4,24482;1463,09
110,44201;1,8408;5,055;-4,24525;1465,28
110,54201;1,8423;5,063;-4,24509;1467,41
110,64201;1,8438;5,070;-4,24471;1469,46
110,74201;1,8457;5,076;-4,24480;1471,34
110,84201;1,8475;5,084;-4,24546;1473,68
110,94201;1,8491;5,093;-4,24508;1476,17
111,04201;1,8507;5,099;-4,24452;1477,90
111,14201;1,8524;5,104;-4,24476;1479,41
111,24201;1,8539;5,108;-4,24552;1480,58
111,34201;1,8556;5,112;-4,24510;1481,59
111,44201;1,8575;5,120;-4,24458;1483,97
111,54201;1,8592;5,122;-4,24485;1484,75
111,64201;1,8607;5,125;-4,24545;1485,47
111,74201;1,8624;5,129;-4,24502;1486,63
111,84201;1,8639;5,131;-4,24487;1487,30
111,94201;1,8656;5,135;-4,24495;1488,30
112,04201;1,8674;5,137;-4,24530;1488,95
112,14201;1,8692;5,139;-4,24499;1489,62
112,24201;1,8707;5,140;-4,24500;1489,93
112,34201;1,8724;5,143;-4,24503;1490,60
112,44201;1,8740;5,144;-4,24503;1490,88
112,54201;1,8755;5,145;-4,24485;1491,37
112,64201;1,8773;5,147;-4,24521;1491,86
112,74201;1,8792;5,147;-4,24515;1491,90
112,84201;1,8808;5,148;-4,24495;1492,15
112,94201;1,8824;5,149;-4,24486;1492,38
113,04201;1,8840;5,149;-4,24539;1492,54
113,14201;1,8856;5,150;-4,24512;1492,65
